start;end;corpus;sent_id;left;node;right;node_sentences;pref;suff;morphind;root;root_pos;affix;schema;clause_type;subordinate_clause_type;frame;syntactic_transitivity;dobj_syntax;dobj_role;dobj_animacy;dobj_concreteness;recipient_animacy;recipient_pronominality;recipient_syntax;agent_encoded;theme_encoded;recipient_encoded;notes;agent_pronominality;agent_animacy
34;45;ind_web_2012_1M;361266;Bisa membelikan blackforest, bisa;membelikan;aku gamis saat aku hamil begini, bisa mengajakku menginap di sebuah resort di malam dan hari ulang tahunku.;Bisa membelikan blackforest, bisa<m>membelikan</m>aku gamis saat aku hamil begini, bisa mengajakku menginap di sebuah resort di malam dan hari ulang tahunku.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;pronoun;recipient;animate;concrete;animate;pronoun;DO;FALSE;TRUE;TRUE;;;
26;37;ind_newscrawl_2011_1M;730442;Orangtua Linda belum bisa;membelikan;Alquran karena untuk memenuhi kebutuhan sehari-hari saja terkadang kurang.;Orangtua Linda belum bisa<m>membelikan</m>Alquran karena untuk memenuhi kebutuhan sehari-hari saja terkadang kurang.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;SUBJ_POSSESSOR;TRUE;TRUE;TRUE;Linda;;
49;60;ind_newscrawl_2012_1M;855345;Namun karena ia harus mendapatkan uang agar bisa;membelikan;anak-anaknya baju buat lebaran, ia tetap memutuskan pergi bekerja sebagai sopir disebuah perusahaan ekspedisi.;Namun karena ia harus mendapatkan uang agar bisa<m>membelikan</m>anak-anaknya baju buat lebaran, ia tetap memutuskan pergi bekerja sebagai sopir disebuah perusahaan ekspedisi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;np;recipient;animate;;animate;np;DO;TRUE;TRUE;TRUE;;;
173;184;ind_web_2012_1M;620697;Dengan perasaan gembira, Malek mengajak Badrul (Roy Azman) satu-satunya kawan yang paling baik, yang selalu dicurahkan masalahnya, menemaninya pergi ke bazar ramadhan untuk;membelikan;anak-anaknya juadah yang menjadi idaman mereka.;Dengan perasaan gembira, Malek mengajak Badrul (Roy Azman) satu-satunya kawan yang paling baik, yang selalu dicurahkan masalahnya, menemaninya pergi ke bazar ramadhan untuk<m>membelikan</m>anak-anaknya juadah yang menjadi idaman mereka.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;np;recipient;animate;;animate;np;DO;TRUE;TRUE;TRUE;;;
85;96;ind_newscrawl_2011_1M;586722;Mercedes Luncurkan Sekolah Mengemudi Remaja SEPERTINYA tidak ada orang tua yang akan;membelikan;anaknya mobi Mercedes-Benz sebagai mobil pertamanya, setidaknya bukan yang baru.;Mercedes Luncurkan Sekolah Mengemudi Remaja SEPERTINYA tidak ada orang tua yang akan<m>membelikan</m>anaknya mobi Mercedes-Benz sebagai mobil pertamanya, setidaknya bukan yang baru.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;relative_clause;;ditransitive;np;recipient;animate;;animate;np;DO;;TRUE;TRUE;;;
82;93;ind_newscrawl_2016_1M;672983;Perempuan yang sehari-hari berjualan ikan itu diduga depresi lantaran tak sanggup;membelikan;anaknya sepeda motor Kawasaki KLX.;Perempuan yang sehari-hari berjualan ikan itu diduga depresi lantaran tak sanggup<m>membelikan</m>anaknya sepeda motor Kawasaki KLX.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;np;recipient;animate;;animate;np;DO;;TRUE;TRUE;;;
38;49;ind_newscrawl_2016_1M;553128;Mereka tidak berpikir panjang sebelum;membelikan;anaknya sepeda motor.;Mereka tidak berpikir panjang sebelum<m>membelikan</m>anaknya sepeda motor.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;np;recipient;animate;;animate;np;DO;;TRUE;TRUE;;;
53;64;ind_news_2011_300K;138317;"Seringkali orangtua silau oleh keyakinan, ""Saya akan";membelikan;"apa yang engkau minta karena kami mencintaimu"".";"Seringkali orangtua silau oleh keyakinan, ""Saya akan<m>membelikan</m>apa yang engkau minta karena kami mencintaimu"".";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;pronoun;theme;inanimate;;animate;personal-pronoun;SUBJ_REL;;;TRUE;engkau;;
46;57;ind_web_2012_1M;546430;Saat hidup kita miskin, kita memang tak mampu;membelikan;apa-apa untuk anak-anak.;Saat hidup kita miskin, kita memang tak mampu<m>membelikan</m>apa-apa untuk anak-anak.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;pronoun;theme;inanimate;;animate;np;PP_untuk;;;TRUE;anak-anak;;
107;118;ind_news_2012_300K;93569;Zhang Jiayang (23) yang tinggal di Shanghai sebagaimana dikutip harian China Daily mengatakan orang tuanya;membelikan;apartemen bagi dia karena berencana menikah pada 2012.;Zhang Jiayang (23) yang tinggal di Shanghai sebagaimana dikutip harian China Daily mengatakan orang tuanya<m>membelikan</m>apartemen bagi dia karena berencana menikah pada 2012.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;PP_bagi;;;TRUE;dia;;
34;45;ind_newscrawl_2016_1M;572818;Mungkin karena itu saya bawaannya;membelikan;baju-baju laki-laki,’’ kenang Sudi.;Mungkin karena itu saya bawaannya<m>membelikan</m>baju-baju laki-laki,’’ kenang Sudi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
53;64;ind_web_2012_1M;201449;Oh mak jang,,, sampai kapan pun tak akan pernah saya;membelikan;barang itu untuknya.;Oh mak jang,,, sampai kapan pun tak akan pernah saya<m>membelikan</m>barang itu untuknya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;PP_untuk;;;TRUE;-nya;;
100;111;ind_web_2012_1M;309384;Atau, Anda juga bisa memberikan si dia kejutan, misalnya dengan memasakkan makanan kesukaannya atau;membelikan;barang yang sudah ia idam-idamkan dalam beberapa lama.;Atau, Anda juga bisa memberikan si dia kejutan, misalnya dengan memasakkan makanan kesukaannya atau<m>membelikan</m>barang yang sudah ia idam-idamkan dalam beberapa lama.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_REL;;;TRUE;ia;;
116;127;ind-id_web_2013_1M;643585;"Para pria perlu menyadari untuk melihat pernikahan bukan sekedar sebagai ""the marriage thing,"" misalnya dengan cara";membelikan;"barang-barang untuk istri tapi meninggalkan istri ""di belakang.""";"Para pria perlu menyadari untuk melihat pernikahan bukan sekedar sebagai ""the marriage thing,"" misalnya dengan cara<m>membelikan</m>barang-barang untuk istri tapi meninggalkan istri ""di belakang.""";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;istri;;
54;65;ind_newscrawl_2011_1M;38938;Karena itu, dia sering dimintai tolong temannya untuk;membelikan;barang.;Karena itu, dia sering dimintai tolong temannya untuk<m>membelikan</m>barang.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;np;OBJ_MATRIX_PASSIVE_CLS;;;TRUE;temannya;;
44;55;ind_newscrawl_2011_1M;998054;Agar jangan menangis,lalu pembantu tersebut;membelikan;baso untuk bayi tersebut, namun tangisan bayi tersebut tak berhenti juga.;Agar jangan menangis,lalu pembantu tersebut<m>membelikan</m>baso untuk bayi tersebut, namun tangisan bayi tersebut tak berhenti juga.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;bayi;;
19;30;ind_newscrawl_2015_300K;85729;ID, Angelina Jolie;membelikan;Brad Pitt sebuah jam tangan vintage langka sebagai hadiah pernikahan.;ID, Angelina Jolie<m>membelikan</m>Brad Pitt sebuah jam tangan vintage langka sebagai hadiah pernikahan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;proper name;recipient;animate;;animate;proper-name;DO;;;TRUE;;;
51;62;ind_newscrawl_2016_1M;154569;Demi meningkatkan minat baca anak, saya juga turut;membelikan;buku-buku cerpen aliran Indonesia, Timur Tengah, ataupun dunia barat.;Demi meningkatkan minat baca anak, saya juga turut<m>membelikan</m>buku-buku cerpen aliran Indonesia, Timur Tengah, ataupun dunia barat.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;contextual;;;TRUE;anak;;
135;146;ind_web_2011_300K;255754;Well, siapa yang berada di dekatnya ketika ia sakit, yang mengajak berlibur pada saat liburan, akhir pekan dan darmawisata, siapa yang;membelikan;buku, hadiah pada saat bukan ulangtahunnya.;Well, siapa yang berada di dekatnya ketika ia sakit, yang mengajak berlibur pada saat liburan, akhir pekan dan darmawisata, siapa yang<m>membelikan</m>buku, hadiah pada saat bukan ulangtahunnya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;contextual;;;TRUE;-nya;;
153;164;ind-id_web_2013_1M;289136;Hal inilah yang mendorong William bergabung dengan organisasi non profit Cerdas raise funding di Amerika untuk mendukung anak-anak sekolah di Indonesia,;membelikan;buku.;Hal inilah yang mendorong William bergabung dengan organisasi non profit Cerdas raise funding di Amerika untuk mendukung anak-anak sekolah di Indonesia,<m>membelikan</m>buku.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;contextual;;;TRUE;anak-anak;;
103;114;ind_web_2012_1M;945809;Pada zaman yang modern ini perdagangan adalah pemberian perantaraan antara produsen dan konsumen untuk;membelikan;dan menjualkan barang-barang yang memudahkan dan memajukan pembelian dan penjualan.;Pada zaman yang modern ini perdagangan adalah pemberian perantaraan antara produsen dan konsumen untuk<m>membelikan</m>dan menjualkan barang-barang yang memudahkan dan memajukan pembelian dan penjualan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;contextual;;;TRUE;konsumen;;
53;64;ind_news_2011_300K;271633;Hanya soal waktu sebelum dia meminta seseorang untuk;membelikan;dia satu.;Hanya soal waktu sebelum dia meminta seseorang untuk<m>membelikan</m>dia satu.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;complement_clause;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
69;80;ind-id_web_2013_1M;805758;Sejumlah perantau bersedia warga yang tetap ada di desa, dengan cara;membelikan;domba atau sapi untuk dipelihara dengan sistem bagi hasil.;Sejumlah perantau bersedia warga yang tetap ada di desa, dengan cara<m>membelikan</m>domba atau sapi untuk dipelihara dengan sistem bagi hasil.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;animate;;animate;np;contextual;;;TRUE;warga;;
25;36;ind_newscrawl_2012_1M;686458;Sebelum pulang, Vino pun;membelikan;es krim untuk Kasih.;Sebelum pulang, Vino pun<m>membelikan</m>es krim untuk Kasih.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;PP_untuk;;;TRUE;Kasih;;
9;20;ind_newscrawl_2011_1M;501628;Menolong;membelikan;formulirpun (untuk RSBI) tidak bisa, kalau syarat administrasi tidak terpenuhi.;Menolong<m>membelikan</m>formulirpun (untuk RSBI) tidak bisa, kalau syarat administrasi tidak terpenuhi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
22;33;ind_newscrawl_2011_1M;386471;Aku tak pernah merasa;membelikan;gaun itu untuknya.;Aku tak pernah merasa<m>membelikan</m>gaun itu untuknya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;PP_untuk;;;TRUE;-nya;;
24;35;ind_newscrawl_2012_1M;838261;Selain itu, ia juga tak;membelikan;hadiah istimewa untuk Yuni yang merayakan ulang tahun ke 38 tahun.;Selain itu, ia juga tak<m>membelikan</m>hadiah istimewa untuk Yuni yang merayakan ulang tahun ke 38 tahun.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;PP_untuk;;;TRUE;Yuni;;
109;120;ind-id_web_2013_1M;533886;Mencium tangan ibunya tiap hendak pergi, bertengkar usil dengan adiknya yang selalu diakhiri tawa ceria atau;membelikan;hadiah untuk kakak perempuannya yang pandai sekali menulis dan berharap suatu saat nanti bisa menjadi seorang penulis terkenal.;Mencium tangan ibunya tiap hendak pergi, bertengkar usil dengan adiknya yang selalu diakhiri tawa ceria atau<m>membelikan</m>hadiah untuk kakak perempuannya yang pandai sekali menulis dan berharap suatu saat nanti bisa menjadi seorang penulis terkenal.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;kakak;;
82;93;ind_web_2012_1M;947233;Ia memprotes keputusan orang tuanya yang tak sanggup menuruti keinginannya dengan;membelikan;Hp yang baru saja dibeli.;Ia memprotes keputusan orang tuanya yang tak sanggup menuruti keinginannya dengan<m>membelikan</m>Hp yang baru saja dibeli.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;contextual;;;TRUE;-nya;;
56;67;ind_web_2012_1M;666339;Apalagi Bu Jenderal, konon tahunya cuma menyuruh-nyuruh;membelikan;ini dan itu, tiap kali datang ke Griya Putri Ayu untuk mengambil uang kos.;Apalagi Bu Jenderal, konon tahunya cuma menyuruh-nyuruh<m>membelikan</m>ini dan itu, tiap kali datang ke Griya Putri Ayu untuk mengambil uang kos.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;demonstrative;theme;inanimate;;animate;proper-name;SUBJ_MATRIX_AV_CLS;;;TRUE;Bu Jenderal;;
111;122;ind_web_2012_1M;896704;Hee Joo membalasnya dengan mengatakan agar Joon Hee tetap bertahan sampai akhir pertunjukkan dan berjanji akan;membelikan;Joon Hee makanan yang enak.;Hee Joo membalasnya dengan mengatakan agar Joon Hee tetap bertahan sampai akhir pertunjukkan dan berjanji akan<m>membelikan</m>Joon Hee makanan yang enak.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;complement_clause;;ditransitive;proper name;recipient;animate;;animate;proper-name;DO;;;TRUE;;;
24;35;ind-id_web_2013_1M;592277;Namun jika kamu berniat;membelikan;kado untuk semua orang, pastikan nilai kadonya setara agar mereka tidak membanding-bandingkan harga kado yang satu dengan yang lain.;Namun jika kamu berniat<m>membelikan</m>kado untuk semua orang, pastikan nilai kadonya setara agar mereka tidak membanding-bandingkan harga kado yang satu dengan yang lain.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;orang;;
26;37;ind-id_web_2013_1M;990941;Yakni setelah orang tuaku;membelikan;kamera untukku.;Yakni setelah orang tuaku<m>membelikan</m>kamera untukku.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;PP_untuk;;;TRUE;-ku;;
32;43;ind_web_2012_1M;172966;“Tuan, Anda bahkan tidak pernah;membelikan;kami segelas air.;“Tuan, Anda bahkan tidak pernah<m>membelikan</m>kami segelas air.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
52;63;ind_web_2012_1M;790173;Tapi sampai menje-lang lebaran, ayah hanya berhasil;membelikan;kami, saya dan adikku Muhtashor, masing-masing sebuah topi plastik.;Tapi sampai menje-lang lebaran, ayah hanya berhasil<m>membelikan</m>kami, saya dan adikku Muhtashor, masing-masing sebuah topi plastik.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;complement_clause;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
9;20;ind_web_2012_1M;824259;Ada yang;membelikan;kebutuhan dapur.;Ada yang<m>membelikan</m>kebutuhan dapur.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
41;52;ind-id_web_2013_1M;410788;Karena disaat pihak KJKS-BMT tidak dapat;membelikan;kebutuhan yang diminta anggota, melainkan hanya mampu memberikan modal saja, dari situ anggota lebih mudah dan nyaman untuk mempergunakan modal tersebut, meskipun modal tidak digunakan sesuai semestinya.;Karena disaat pihak KJKS-BMT tidak dapat<m>membelikan</m>kebutuhan yang diminta anggota, melainkan hanya mampu memberikan modal saja, dari situ anggota lebih mudah dan nyaman untuk mempergunakan modal tersebut, meskipun modal tidak digunakan sesuai semestinya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;OBJ_REL_PASSIVE_CLS;;;TRUE;anggota;;
126;137;ind_newscrawl_2016_1M;969618;Untuk mengurangi rasa penasaran, saya minta Mas Yuli Pujihardi, Direktur Eksekutif Dompet Dhuafa Filantopi (waktu itu), untuk;membelikan;kelapa hijau muda guna mengusir haus menjelang upacara pemasangan kubah Al Madinah.;Untuk mengurangi rasa penasaran, saya minta Mas Yuli Pujihardi, Direktur Eksekutif Dompet Dhuafa Filantopi (waktu itu), untuk<m>membelikan</m>kelapa hijau muda guna mengusir haus menjelang upacara pemasangan kubah Al Madinah.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_MATRIX_AV_CLS;;;TRUE;saya;;
16;27;ind_newscrawl_2011_1M;908294;Namun Ia sempat;membelikan;kemeja-kemeja untuk bekerja di kantor.;Namun Ia sempat<m>membelikan</m>kemeja-kemeja untuk bekerja di kantor.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
81;92;ind_news_2008_300K;1010;AQSIQ minta kepada orang tua untuk melakukan pemeriksaan terhadap mainan sebelum;membelikan;kepada anak-anaknya.;AQSIQ minta kepada orang tua untuk melakukan pemeriksaan terhadap mainan sebelum<m>membelikan</m>kepada anak-anaknya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;intransitive;subordinate;adverbial;;intransitive;NA;NA;;;;;PP_kepada;;;TRUE;anak-anak;;
52;63;ind_newscrawl_2012_1M;602298;Jangan heran jika sekarang banyak istri yang justru;membelikan;kondom untuk dipakai suaminya, karena alat kontrasepsi tersebut selalu membuat istri sangat mudah menikmati kehidupan seksual yang sehat dan memuaskan.;Jangan heran jika sekarang banyak istri yang justru<m>membelikan</m>kondom untuk dipakai suaminya, karena alat kontrasepsi tersebut selalu membuat istri sangat mudah menikmati kehidupan seksual yang sehat dan memuaskan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;relative_clause;;monotransitive;np;theme;inanimate;;animate;np;OBJ_COMPL_PASSIVE_CLS;;;TRUE;suami;;
56;67;ind-id_web_2013_1M;884472;Suatu Pagi itu Boy minta tolong sama OB di kantor untuk;membelikan;Koran yang banyak iklan jual beli mobil dan motor.;Suatu Pagi itu Boy minta tolong sama OB di kantor untuk<m>membelikan</m>Koran yang banyak iklan jual beli mobil dan motor.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;proper-name;SUBJ_MATRIX_AV_CLS;;;TRUE;Boy;;
55;66;ind_newscrawl_2011_1M;891138;Pada tiga aksi itu, tersangka memenuhi janjinya dengan;membelikan;korban pulsa masing-masing senilai Rp 5.000,” jelas Endang.;Pada tiga aksi itu, tersangka memenuhi janjinya dengan<m>membelikan</m>korban pulsa masing-masing senilai Rp 5.000,” jelas Endang.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;np;recipient;animate;;animate;np;DO;;;TRUE;price_mentioned;;
29;40;ind_web_2012_1M;746659;Saat orang tuaku tak sanggup;membelikan;mainan dan boneka-boneka.;Saat orang tuaku tak sanggup<m>membelikan</m>mainan dan boneka-boneka.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;SUBJ_POSSESSOR;;;TRUE;-ku;;
68;79;ind_newscrawl_2012_1M;421016;Seperti sering mengajak ngobrol, agar pikirannya tidak kosong, atau;membelikan;mainan yang di sukai korban.;Seperti sering mengajak ngobrol, agar pikirannya tidak kosong, atau<m>membelikan</m>mainan yang di sukai korban.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;OBJ_REL_PASSIVE_CLS;;;TRUE;korban;;
139;150;ind_newscrawl_2011_1M;236694;Penyebabnya kompor elpiji di dapur sekolah yang menyatu dengan ruang Mandor PT KA Curi Rel untuk Makan Anak Buah Kediri - Surya- Niat baik;membelikan;makan anak buah saat kerja lembur, malah mengantarkan Rohmad, 55, ke balik jeruji besi.;Penyebabnya kompor elpiji di dapur sekolah yang menyatu dengan ruang Mandor PT KA Curi Rel untuk Makan Anak Buah Kediri - Surya- Niat baik<m>membelikan</m>makan anak buah saat kerja lembur, malah mengantarkan Rohmad, 55, ke balik jeruji besi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;ditransitive;np;theme;inanimate;;animate;np;OBJ2;;;TRUE;anak buah;;
19;30;ind_newscrawl_2011_1M;880652;Meski berniat baik;membelikan;makanan untuk kedua sahabatnya yang bekerja keras, Min-ho naik darah karena merasa dirinya diacuhkan.;Meski berniat baik<m>membelikan</m>makanan untuk kedua sahabatnya yang bekerja keras, Min-ho naik darah karena merasa dirinya diacuhkan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;sahabat;;
173;184;ind_news_2010_300K;113716;"""Namun, setelah melakukan perjanjian kontrak sewa ruko, kami hanya bertemu dua kali dengan Sukirno, yaitu saat meneken kesepakatan perjanjian sewa kontrak dan memesan untuk";membelikan;"meja,"" katanya.";"""Namun, setelah melakukan perjanjian kontrak sewa ruko, kami hanya bertemu dua kali dengan Sukirno, yaitu saat meneken kesepakatan perjanjian sewa kontrak dan memesan untuk<m>membelikan</m>meja,"" katanya.";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Sukirno;;
74;85;ind_newscrawl_2012_1M;95577;Para orangtua juga tidak perlu memanjakan anaknya secara berlebihan untuk;membelikan;mereka kendaraan, seperti motor atau mobil yang hanya digunakan untuk pergi ke sekolah.;Para orangtua juga tidak perlu memanjakan anaknya secara berlebihan untuk<m>membelikan</m>mereka kendaraan, seperti motor atau mobil yang hanya digunakan untuk pergi ke sekolah.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;adverbial;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
13;24;ind_newscrawl_2011_1M;868944;"""Memang saya";membelikan;mereka tiket namun mereka juga ada yang membeli sendiri.;"""Memang saya<m>membelikan</m>mereka tiket namun mereka juga ada yang membeli sendiri.";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
12;23;ind-id_web_2013_1M;362400;Jagad ingin;membelikan;mesin cuci bagi ibunya, Bayu ingin mempunyai sendiri lapak jualan buku dan majalah, sementara Gareng ingin membuat salon kecil buat Menik adiknya.;Jagad ingin<m>membelikan</m>mesin cuci bagi ibunya, Bayu ingin mempunyai sendiri lapak jualan buku dan majalah, sementara Gareng ingin membuat salon kecil buat Menik adiknya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;np;PP_bagi;;;TRUE;ibu;;
91;102;ind_news_2010_300K;100629;Awalnya, laki-laki tersebut hanya mengajak bincang-bincang, kemudian menawarkan diri untuk;membelikan;minuman es kepada korbannya.;Awalnya, laki-laki tersebut hanya mengajak bincang-bincang, kemudian menawarkan diri untuk<m>membelikan</m>minuman es kepada korbannya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;np;PP_kepada;;;TRUE;korban;;
71;82;ind_newscrawl_2011_1M;230626;Tikram yang dikenal sebagai preman pasar, emosi karena korban tak bisa;membelikan;miras.;Tikram yang dikenal sebagai preman pasar, emosi karena korban tak bisa<m>membelikan</m>miras.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Tikram;;
78;89;ind_web_2012_1M;936651;Ia juga mengenang, ketika SMP sampai SMA, meski boleh jadi orang tuanya mampu;membelikan;mobil atau paling tidak diantar-jemput sopir, ia justru lebih suka memilih berangkat dan pulang sekolah naik angkot.;Ia juga mengenang, ketika SMP sampai SMA, meski boleh jadi orang tuanya mampu<m>membelikan</m>mobil atau paling tidak diantar-jemput sopir, ia justru lebih suka memilih berangkat dan pulang sekolah naik angkot.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_POSSESSOR;;;TRUE;ia;;
